Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Lead Time,Lead Time Binned,Cluster
128,US-2018-107272,2018-11-05,2018-11-12,3,TS-21610,Troy Staebel,0,United States,Phoenix,Arizona,85023.0,3,OFF-ST-10002974,1,14,"Trav-L-File Heavy-Duty Shuttle II, Black",0.48753868512609455,1.0,1,0
129,US-2017-125969,2017-11-06,2017-11-10,2,LS-16975,Lindsay Shagiari,2,United States,Los Angeles,California,90004.0,3,FUR-CH-10001146,0,5,"Global Task Chair, Black",0.16210719333154508,0.5714285714285714,0,0
130,US-2017-125969,2017-11-06,2017-11-10,2,LS-16975,Lindsay Shagiari,2,United States,Los Angeles,California,90004.0,3,FUR-FU-10003773,0,9,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,0.47666481164897734,0.5714285714285714,0,0
131,US-2018-164147,2018-02-02,2018-02-05,0,DW-13585,Dorothy Wardle,1,United States,Columbus,Ohio,43229.0,1,TEC-PH-10002293,2,13,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,0.11916019745929304,0.42857142857142855,0,1
132,US-2018-164147,2018-02-02,2018-02-05,0,DW-13585,Dorothy Wardle,1,United States,Columbus,Ohio,43229.0,1,OFF-PA-10002377,1,12,Xerox 1916,0.1558615222622141,0.42857142857142855,0,1
133,US-2018-164147,2018-02-02,2018-02-05,0,DW-13585,Dorothy Wardle,1,United States,Columbus,Ohio,43229.0,1,OFF-FA-10002780,1,8,Staples,0.042062192470763454,0.42857142857142855,0,1
134,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,OFF-PA-10001804,1,12,Xerox 195,0.03922761867775941,0.8571428571428571,1,0
135,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,OFF-PA-10001736,1,12,Xerox 1880,0.07005561049432885,0.8571428571428571,1,0
136,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,OFF-AR-10001149,1,2,"Sanford Colorific Colored Pencils, 12/Box",0.022172132296124886,0.8571428571428571,1,0
137,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,OFF-FA-10002988,1,8,Ideal Clamps,0.007158499917925476,0.8571428571428571,1,0
138,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,OFF-BI-10004781,1,3,GBC Wire Binding Strips,0.15160165430210634,0.8571428571428571,1,0
139,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,OFF-SU-10001218,1,15,Fiskars Softgrip Scissors,0.1309909397733142,0.8571428571428571,1,0
140,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,United States,Roseville,California,95661.0,3,FUR-FU-10001706,0,9,Longer-Life Soft White Bulbs,0.08542957004960504,0.8571428571428571,1,0
141,CA-2017-110366,2017-09-05,2017-09-07,2,JD-15895,Jonathan Doherty,1,United States,Philadelphia,Pennsylvania,19140.0,1,FUR-FU-10004848,0,9,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",0.16486169441853205,0.2857142857142857,0,1
142,CA-2018-106180,2018-09-18,2018-09-23,3,SH-19975,Sally Hughsby,1,United States,San Francisco,California,94122.0,3,OFF-AR-10000940,1,2,Newell 343,0.0167672246399731,0.7142857142857142,1,0
143,CA-2018-106180,2018-09-18,2018-09-23,3,SH-19975,Sally Hughsby,1,United States,San Francisco,California,94122.0,3,OFF-EN-10004030,1,7,Convenience Packs of Business Envelopes,0.020850932646843335,0.7142857142857142,1,0
144,CA-2018-106180,2018-09-18,2018-09-23,3,SH-19975,Sally Hughsby,1,United States,San Francisco,California,94122.0,3,OFF-PA-10004327,1,12,Xerox 1911,0.2867723893295112,0.7142857142857142,1,0
147,CA-2015-110072,2015-10-22,2015-10-28,3,MG-17680,Maureen Gastineau,2,United States,Newark,Ohio,43055.0,1,FUR-FU-10000521,0,9,"Seth Thomas 14"" Putty-Colored Wall Clock",0.18705784852646207,0.8571428571428571,1,2
148,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,United States,Franklin,Wisconsin,53132.0,0,TEC-PH-10000215,2,13,Plantronics Cordless Phone Headset with In-line Volume - M214C,0.7687099886697122,0.5714285714285714,0,2
149,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,United States,Franklin,Wisconsin,53132.0,0,TEC-PH-10001448,2,13,Anker Astro 15000mAh USB Portable Charger,0.29932378599768594,0.5714285714285714,0,2
151,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,United States,Franklin,Wisconsin,53132.0,0,OFF-BI-10002735,1,3,GBC Prestige Therm-A-Bind Covers,0.3425230108938917,0.5714285714285714,0,2
152,CA-2017-158834,2017-03-13,2017-03-16,0,TW-21025,Tamara Willingham,2,United States,Scottsdale,Arizona,85254.0,3,OFF-AP-10000326,1,1,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,0.3152382363185773,0.42857142857142855,0,1
153,CA-2017-158834,2017-03-13,2017-03-16,0,TW-21025,Tamara Willingham,2,United States,Scottsdale,Arizona,85254.0,3,TEC-PH-10001254,2,13,Jabra BIZ 2300 Duo QD Duo Corded Headset,0.4058485104474864,0.42857142857142855,0,1
154,CA-2016-124919,2016-05-31,2016-06-02,0,SP-20650,Stephanie Phelps,1,United States,San Jose,California,95123.0,3,OFF-PA-10001950,1,12,Southworth 25% Cotton Antique Laid Paper & Envelopes,0.11597730739511478,0.2857142857142857,0,1
155,CA-2016-124919,2016-05-31,2016-06-02,0,SP-20650,Stephanie Phelps,1,United States,San Jose,California,95123.0,3,OFF-PA-10002254,1,12,Xerox 1883,0.21034299143622412,0.2857142857142857,0,1
156,CA-2016-124919,2016-05-31,2016-06-02,0,SP-20650,Stephanie Phelps,1,United States,San Jose,California,95123.0,3,OFF-ST-10001590,1,14,"Tenex Personal Project File with Scoop Front Design, Black",0.161018204529713,0.2857142857142857,0,1
157,CA-2016-118948,2016-05-28,2016-06-03,3,NK-18490,Neil Knudson,2,United States,Seattle,Washington,98105.0,3,OFF-AR-10001547,1,2,Newell 311,0.01238324398553887,0.8571428571428571,1,0
158,CA-2015-104269,2015-03-01,2015-03-06,2,DB-13060,Dave Brooks,0,United States,Seattle,Washington,98115.0,3,FUR-CH-10004063,0,5,Global Deluxe High-Back Manager's Chair,0.9150788916336033,0.7142857142857142,1,0
159,CA-2017-114104,2017-11-20,2017-11-24,3,NP-18670,Nora Paige,0,United States,Edmond,Oklahoma,73034.0,0,OFF-LA-10002475,1,10,Avery 519,0.028377767012447305,0.5714285714285714,0,2
161,CA-2017-162733,2017-05-11,2017-05-12,0,TT-21070,Ted Trevino,0,United States,Los Angeles,California,90045.0,3,OFF-PA-10002751,1,12,Xerox 1920,0.011082062512761589,0.14285714285714285,0,1
162,CA-2016-119697,2016-12-28,2016-12-31,2,EM-13960,Eric Murdock,0,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-AC-10003657,2,0,Lenovo 17-Key USB Numeric Keypad,0.10797804406401013,0.42857142857142855,0,2
163,CA-2017-154508,2017-11-16,2017-11-20,3,RD-19900,Ruben Dartt,0,United States,Carlsbad,New Mexico,88220.0,3,OFF-EN-10001990,1,7,Staple envelope,0.05596281423532568,0.5714285714285714,0,0
164,CA-2017-113817,2017-11-07,2017-11-11,3,MJ-17740,Max Jones,0,United States,Seattle,Washington,98115.0,3,OFF-BI-10004002,1,3,Wilson Jones International Size A4 Ring Binders,0.05452150552701854,0.5714285714285714,0,0
165,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,United States,San Antonio,Texas,78207.0,0,OFF-AR-10004441,1,2,BIC Brite Liner Highlighters,0.01900125313784917,0.5714285714285714,0,2
167,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,United States,San Antonio,Texas,78207.0,0,OFF-ST-10000991,1,14,Space Solutions HD Industrial Steel Shelving.,0.5514687336101181,0.5714285714285714,0,2
169,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,United States,San Antonio,Texas,78207.0,0,OFF-AR-10002656,1,2,Sanford Liquid Accent Highlighters,0.06329747410648869,0.5714285714285714,0,2
170,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,United States,San Antonio,Texas,78207.0,0,OFF-AP-10002518,1,1,Kensington 7 Outlet MasterPiece Power Center,0.35539469838613463,0.5714285714285714,0,2
171,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,United States,San Antonio,Texas,78207.0,0,TEC-PH-10003931,2,13,JBL Micro Wireless Portable Bluetooth Speaker,0.287324891001029,0.5714285714285714,0,2
172,CA-2015-118962,2015-08-05,2015-08-09,3,CS-12130,Chad Sievert,0,United States,Los Angeles,California,90004.0,3,OFF-PA-10000659,1,12,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",0.04102925456314334,0.5714285714285714,0,0
173,CA-2015-118962,2015-08-05,2015-08-09,3,CS-12130,Chad Sievert,0,United States,Los Angeles,California,90004.0,3,OFF-PA-10001144,1,12,Xerox 1913,0.22123287945454473,0.5714285714285714,0,0
174,CA-2015-118962,2015-08-05,2015-08-09,3,CS-12130,Chad Sievert,0,United States,Los Angeles,California,90004.0,3,FUR-CH-10003817,0,5,"Global Value Steno Chair, Gray",0.6800174558499118,0.5714285714285714,0,0
175,US-2015-100853,2015-09-14,2015-09-19,3,JB-15400,Jennifer Braxton,1,United States,Chicago,Illinois,60623.0,0,OFF-AP-10000891,1,1,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,0.10410252509278425,0.7142857142857142,1,2
176,US-2015-100853,2015-09-14,2015-09-19,3,JB-15400,Jennifer Braxton,1,United States,Chicago,Illinois,60623.0,0,OFF-LA-10003148,1,10,Avery 51,0.039467836795810604,0.7142857142857142,1,2
177,US-2018-152366,2018-04-21,2018-04-25,2,SJ-20500,Shirley Jackson,0,United States,Houston,Texas,77036.0,0,OFF-AP-10002684,1,1,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",0.19381598491430221,0.5714285714285714,0,2
178,US-2016-101511,2016-11-21,2016-11-23,2,JE-15745,Joel Eaton,0,United States,Newark,Ohio,43055.0,1,FUR-CH-10004698,0,5,"Padded Folding Chairs, Black, 4/Carton",0.7934364402877814,0.2857142857142857,0,1
179,US-2016-101511,2016-11-21,2016-11-23,2,JE-15745,Joel Eaton,0,United States,Newark,Ohio,43055.0,1,OFF-SU-10002189,1,15,Acme Rosewood Handle Letter Opener,0.03090005725198481,0.2857142857142857,0,1
180,CA-2016-137225,2016-12-15,2016-12-19,3,JK-15640,Jim Kriz,2,United States,New York City,New York,10009.0,1,OFF-AR-10001940,1,2,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",0.0056771548566098015,0.5714285714285714,0,2
181,CA-2015-166191,2015-12-05,2015-12-09,2,DK-13150,David Kendrick,1,United States,Decatur,Illinois,62521.0,0,OFF-ST-10003455,1,14,"Tenex File Box, Personal Filing Tote with Lid, Black",0.04878829977619679,0.5714285714285714,0,2
182,CA-2015-166191,2015-12-05,2015-12-09,2,DK-13150,David Kendrick,1,United States,Decatur,Illinois,62521.0,0,TEC-AC-10004659,2,0,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,0.8173421466691757,0.5714285714285714,0,2
184,CA-2015-158274,2015-11-19,2015-11-24,2,RM-19675,Robert Marley,2,United States,Monroe,Louisiana,71203.0,2,TEC-PH-10004896,2,13,Nokia Lumia 521 (T-Mobile),0.29928374964467735,0.7142857142857142,1,0
185,CA-2015-158274,2015-11-19,2015-11-24,2,RM-19675,Robert Marley,2,United States,Monroe,Louisiana,71203.0,2,TEC-AC-10002345,2,0,HP Standard 104 key PS/2 Keyboard,0.05716390482558163,0.7142857142857142,1,0
186,CA-2017-105018,2017-11-28,2017-12-02,3,SK-19990,Sally Knutson,0,United States,Fairfield,Connecticut,6824.0,1,OFF-BI-10001890,1,3,Avery Poly Binder Pockets,0.013444207340264962,0.5714285714285714,0,2
187,CA-2015-123260,2015-08-26,2015-08-30,3,FM-14290,Frank Merwin,2,United States,Los Angeles,California,90032.0,3,TEC-AC-10002323,2,0,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,0.3530325535586313,0.5714285714285714,0,0
188,CA-2017-157000,2017-07-16,2017-07-22,3,AM-10360,Alice McCarthy,1,United States,Grand Prairie,Texas,75051.0,0,OFF-ST-10001328,1,14,"Personal Filing Tote with Lid, Black/Gray",0.07362685318268988,0.8571428571428571,1,2
189,CA-2017-157000,2017-07-16,2017-07-22,3,AM-10360,Alice McCarthy,1,United States,Grand Prairie,Texas,75051.0,0,OFF-PA-10001950,1,12,Southworth 25% Cotton Antique Laid Paper & Envelopes,0.039179575054149166,0.8571428571428571,1,2
191,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,United States,New York City,New York,10035.0,1,TEC-PH-10001552,2,13,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0.14276162755782254,0.2857142857142857,0,1
192,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,United States,New York City,New York,10035.0,1,OFF-PA-10000061,1,12,Xerox 205,0.10288541996132489,0.2857142857142857,0,1
194,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,United States,New York City,New York,10035.0,1,OFF-AR-10003514,1,2,4009 Highlighters by Sanford,0.03894736420669968,0.2857142857142857,0,1
195,CA-2016-131457,2016-10-31,2016-11-06,3,MZ-17515,Mary Zewe,1,United States,Redlands,California,92374.0,3,OFF-EN-10001509,1,7,Poly String Tie Envelopes,0.027697149011302265,0.8571428571428571,1,0
196,CA-2015-140004,2015-03-21,2015-03-25,3,CB-12025,Cassandra Brandow,0,United States,Hamilton,Ohio,45011.0,1,OFF-AR-10004685,1,2,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",0.013940658117570757,0.5714285714285714,0,2
197,CA-2015-140004,2015-03-21,2015-03-25,3,CB-12025,Cassandra Brandow,0,United States,Hamilton,Ohio,45011.0,1,OFF-AR-10004027,1,2,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",0.011218186112990596,0.5714285714285714,0,2
198,CA-2018-107720,2018-11-06,2018-11-13,3,VM-21685,Valerie Mitchum,2,United States,Westfield,New Jersey,7090.0,1,OFF-ST-10001414,1,14,Decoflex Hanging Personal Folder File,0.09171527747194452,1.0,1,2
199,US-2018-124303,2018-07-06,2018-07-13,3,FH-14365,Fred Hopkins,1,United States,Philadelphia,Pennsylvania,19120.0,1,OFF-BI-10000343,1,3,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",0.005008547761367322,1.0,1,2
200,US-2018-124303,2018-07-06,2018-07-13,3,FH-14365,Fred Hopkins,1,United States,Philadelphia,Pennsylvania,19120.0,1,OFF-PA-10002749,1,12,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",0.03125237715845989,1.0,1,2
201,CA-2018-105074,2018-06-24,2018-06-29,3,MB-17305,Maria Bertelson,0,United States,Akron,Ohio,44312.0,1,OFF-PA-10002666,1,12,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0.04263871595408632,0.7142857142857142,1,2
202,CA-2015-133690,2015-08-03,2015-08-05,0,BS-11755,Bruce Stewart,0,United States,Denver,Colorado,80219.0,3,FUR-TA-10004289,0,16,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.43700880399402664,0.2857142857142857,0,1
203,CA-2015-133690,2015-08-03,2015-08-05,0,BS-11755,Bruce Stewart,0,United States,Denver,Colorado,80219.0,3,OFF-AP-10003622,1,1,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.004315918854319723,0.2857142857142857,0,1
204,US-2018-116701,2018-12-17,2018-12-21,2,LC-17140,Logan Currie,0,United States,Dallas,Texas,75220.0,0,OFF-AP-10003217,1,1,Eureka Sanitaire  Commercial Upright,0.13179967410408655,0.5714285714285714,0,2
205,CA-2018-126382,2018-06-03,2018-06-07,3,HK-14890,Heather Kirkland,1,United States,Franklin,Tennessee,37064.0,2,FUR-FU-10002960,0,9,"Eldon 200 Class Desk Accessories, Burgundy",0.06951111609341282,0.5714285714285714,0,0
206,CA-2018-108329,2018-12-09,2018-12-14,3,LE-16810,Laurel Elliston,0,United States,Whittier,California,90604.0,3,TEC-PH-10001918,2,13,Nortel Business Series Terminal T7208 Digital phone,0.8894556257081431,0.7142857142857142,1,0
207,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,United States,Saginaw,Michigan,48601.0,0,OFF-ST-10000642,1,14,"Tennsco Lockers, Gray",0.16710373018700983,0.8571428571428571,1,2
208,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,United States,Saginaw,Michigan,48601.0,0,TEC-PH-10001700,2,13,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,0.2633110864665116,0.8571428571428571,1,2
209,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,United States,Saginaw,Michigan,48601.0,0,OFF-BI-10003274,1,3,"Avery Durable Slant Ring Binders, No Labels",0.030980129958001867,0.8571428571428571,1,2
210,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,United States,Saginaw,Michigan,48601.0,0,OFF-FA-10000134,1,8,"Advantus Push Pins, Aluminum Head",0.10378623790401685,0.8571428571428571,1,2
211,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,United States,Saginaw,Michigan,48601.0,0,OFF-ST-10001522,1,14,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",0.1832583986259524,0.8571428571428571,1,2
212,CA-2016-101007,2016-02-09,2016-02-13,2,MS-17980,Michael Stewart,1,United States,Dallas,Texas,75220.0,0,TEC-AC-10001266,2,0,Memorex Micro Travel Drive 8 GB,0.04074900009208362,0.5714285714285714,0,2
213,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,United States,Medina,Ohio,44256.0,1,OFF-LA-10004544,1,10,Avery 505,0.04651423492531219,1.0,1,2
214,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,United States,Medina,Ohio,44256.0,1,FUR-BO-10004695,0,4,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,0.9048335888987201,1.0,1,2
215,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,United States,Medina,Ohio,44256.0,1,TEC-PH-10002844,2,13,Speck Products Candyshell Flip Case,0.12518967222237792,1.0,1,2
217,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,United States,Medina,Ohio,44256.0,1,TEC-AC-10000109,2,0,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,0.17844202535902604,1.0,1,2
218,CA-2017-130162,2017-10-28,2017-11-01,3,JH-15910,Jonathan Howell,0,United States,Los Angeles,California,90032.0,3,OFF-ST-10001328,1,14,"Personal Filing Tote with Lid, Black/Gray",0.18540034351190884,0.5714285714285714,0,0
219,CA-2017-130162,2017-10-28,2017-11-01,3,JH-15910,Jonathan Howell,0,United States,Los Angeles,California,90032.0,3,TEC-PH-10002563,2,13,Adtran 1202752G1,0.6044128068286004,0.5714285714285714,0,0
220,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,United States,Dublin,Ohio,43017.0,1,OFF-FA-10000585,1,8,OIC Bulk Pack Metal Binder Clips,0.010289342723192658,0.42857142857142855,0,1
221,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,United States,Dublin,Ohio,43017.0,1,OFF-PA-10004000,1,12,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",0.04456046089849584,0.42857142857142855,0,1
222,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,United States,Dublin,Ohio,43017.0,1,OFF-BI-10002852,1,3,Ibico Standard Transparent Covers,0.03869913881804679,0.42857142857142855,0,1
223,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,United States,Dublin,Ohio,43017.0,1,FUR-FU-10000087,0,9,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.14465134341982522,0.42857142857142855,0,1
224,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,United States,Dublin,Ohio,43017.0,1,TEC-MA-10001148,2,11,Swingline SM12-08 MicroCut Jam Free Shredder,0.9599596433561675,0.42857142857142855,0,1
225,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,United States,Dublin,Ohio,43017.0,1,OFF-AR-10001958,1,2,Stanley Bostitch Contemporary Electric Pencil Sharpeners,0.05349657489000013,0.42857142857142855,0,1
226,CA-2016-163055,2016-08-09,2016-08-16,3,DS-13180,David Smith,1,United States,Detroit,Michigan,48227.0,0,OFF-AR-10001026,1,2,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",0.0035151917941490876,1.0,1,2
228,CA-2016-163055,2016-08-09,2016-08-16,3,DS-13180,David Smith,1,United States,Detroit,Michigan,48227.0,0,OFF-ST-10002485,1,14,Rogers Deluxe File Chest,0.043111144919586994,1.0,1,2
229,US-2016-145436,2016-02-28,2016-03-04,3,VD-21670,Valerie Dominguez,0,United States,Columbia,Tennessee,38401.0,2,FUR-CH-10004860,0,5,Global Low Back Tilter Chair,0.32254086710733354,0.7142857142857142,1,0
230,US-2016-145436,2016-02-28,2016-03-04,3,VD-21670,Valerie Dominguez,0,United States,Columbia,Tennessee,38401.0,2,FUR-CH-10004477,0,5,"Global Push Button Manager's Chair, Indigo",0.7792115240638501,0.7142857142857142,1,0
231,US-2015-156216,2015-09-13,2015-09-17,3,EA-14035,Erin Ashbrook,1,United States,Charlotte,North Carolina,28205.0,2,OFF-BI-10001679,1,3,GBC Instant Index System for Binding Systems,0.0364410885083656,0.5714285714285714,0,0
232,US-2018-100930,2018-04-07,2018-04-12,3,CS-12400,Christopher Schild,2,United States,Tampa,Florida,33614.0,2,FUR-TA-10001705,0,16,Bush Advantage Collection Round Conference Table,0.4672562686919724,0.7142857142857142,1,0
234,US-2018-100930,2018-04-07,2018-04-12,3,CS-12400,Christopher Schild,2,United States,Tampa,Florida,33614.0,2,OFF-BI-10001679,1,3,GBC Instant Index System for Binding Systems,0.009776877404683453,0.7142857142857142,1,0
235,US-2018-100930,2018-04-07,2018-04-12,3,CS-12400,Christopher Schild,2,United States,Tampa,Florida,33614.0,2,FUR-FU-10004017,0,9,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.5157242776441009,0.7142857142857142,1,0
237,CA-2018-160514,2018-11-12,2018-11-16,3,DB-13120,David Bremer,1,United States,Santa Clara,California,95051.0,3,OFF-PA-10002479,1,12,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),0.020250387351715363,0.5714285714285714,0,0
